,id,senten
32,32,이 시골도 백 번대에서 이제 이백 대로 넘어갔네 언제까지 가려나에 후 양주시 코로나 무신 십일이 년마다 도냐 세계 재앙 서들 근데 웃긴 건 위기들은 항상 일이 년 전부터 어떻게든 무언가로 신호를 줬다는 게 소 오름 위기를 기회로 안 좋은 상황 위기에도 항상 두 갈래 길이 존재한다 김미경 강사의 말 어떤 걸 선택하느냐에 따라 그다음 상황이 바뀌겠지
33,33,새해 첫날부터 안개 작살이 네 청주는 눈이 많이 왔나 길이 죄다 뻔지르르 빙판길 같아서 빨리 가지도 못하겠고 언제 끝나냐 지치고 힘들어지려고 하네 나도 복이란 거 받고 싶다 힘내자 일상 소통 데일리 셀카 일하다가 안개 일하기 힘들어진다에 휴 깊은 한숨에라 모르겠다 눈이 나와라
34,34,
35,35,다사다난했던 앞으로 더 험난할 거 같고 겁난다 그래도 해야 한다면 이제 내 몸까지 버려가면서 안 할래 년엔 건강한 엄마 되기가 목표니까
36,36,잘 버티자에 휴
37,37,
38,38,아빠의통큰선물에어바운스일주일대여하루에두번이상켜주는중타는스킬도하루하루성장중생후개월생후개월남매사이서우빈서다빈사랑해새해복많이받자우리가족수고했어년잘가년년년울산북구송정지구연말파티집에서보내기너무슬픈현실에휴내년에는해보러가자제발끝냅시다
39,39,새해니깐오늘까지양주년산술얼음맥주음료우유폭탄주준비완료육퇴새해일오늘까지오늘까진즐기자안주빨리와라기다리다지쳐에휴술로잊자술스타그램안주스타그램다이어트내일부터진짜로
40,40,서해 대천 남자끼리 어휴
41,41,
42,42,
43,43,아빠가 내 맘을 어찌 알겠어에 휴 아빠 코디 센스에 휴
44,44,
45,45,
46,46,
47,47,내년도 고생했어 토닥토닥
48,48,다사다난했던 년이 지나 고년 새해가 찾아왔네요 올해는 더 보람차고 좋은 일들만 가득한 한 해가 됐으면 좋겠습니다 새해 복 많이 받으시고 항상 건강하게 지내시길 바랍니다
49,49,
50,50,
51,51,
52,52,
53,53,올 한 해도 고생 많아 쓰여
54,54,년의서글픈마무리마지막날까지물리치료물리치료한의원서허리침맞고정형외과서팔목치료저번주사고나고스트레스때문에위염도와서아직도아프고보험사들연락에치료에하차는폐차됐지만사람은무사한것에천만다행이라생각하며치료나받자서글픈마무리교통사고물리치료한약꽥에휴너덜너덜난생처음잘가라
55,55,
56,56,
57,57,
58,58,
59,59,우리 딸이 설민석 너무 좋아하는데 이런 일이 참 안타깝네요 얼마 전 설민석 책도 사 달라고 해서 구입했는데 우리 딸이 엄청 좋아했는데 보고 또 보고 있는데 역사를 너무 좋아하게 되었는데 뭐라고 말해줘야 할지 안타깝습니다 사실이 아니길 바랐는데에 휴
60,60,너안지겹니지겹다지겹서울하자지겨워에휴놀다오께요
61,61,
62,62,과자가먹고싶어서좀샀다나트륨플랙스애미야에휴효자탄수화물좋아요까까
63,63,석모도 민머루 해수욕장 들어갈 수 없음 그냥 나가고 싶다 드라이브짱 춥구나 갈 뻔 아무것도 안 함 바로 돌아오기에 휴 쓸쓸 거기까지 가고 끝
64,64,
65,65,아 오잘 먹어놓고 체했나 배도 가슴도 답답해 죽겠네 천천히 먹었다고 치킨은 딸내미 거의 다 먹었다고 속 안 좋아에 휴
66,66,뼈다귀 해장국 배고프다 빨리 와라 대자연 오기 전 땅기는 음식 오늘 저녁 애들은 유부초밥으로 끝내일은 또 뭐 먹지에 유삼 남매 육아 삼식이 들일 일
67,67,집콕인생에휴잠이나자야지
68,68,
69,69,
70,70,
71,71,
72,72,청주나이트퇴근길눈밭얼음에휴날씨눈한파출근길조심하셍겨울엔주차타워에하는걸로
73,73,아 잘 시간을 놓쳐버렸어 못 자는 게 내 인생 최고 스트레스 스트레스 피곤 군인 내일도 새벽 기상 어휴 인생 수면
74,74,
75,75,
76,76,주에 한 번이 미뤄져서 오늘은 딩딩이 들과 함께하지만
77,77,
78,78,아무 마취로 꿰매실래요 해서 아니요 안 할래요 처치는 할 수 있어도 뭐든 임산부의 선택 아이를 위한 내 선택 왜 때문에 세 아이 임신 초기 접종 기억이 없는 건가 오래갈 듯
79,79,진짜 딱 한 잔 밥하는 횟수만큼 술 마시는 횟수가 늘어나는 듯 집에 콕 나빠요 요렇게 홀짝홀짝 한 잔씩 마시면 어느 순간 병째로 들고 마실 듯 트리는 언제 치우냐면서 왜 이러니에 후 심심한 건가 낮술 한 잔 냉장고를 지키던 마시다 남긴 와인 맛은 모르겠고 일단 술이라 마셔봤어요
80,80,
81,81,과제열심히한아이들보상은폰꾸내핸드폰화려해짐내탭도화려해짐니폰도화려하네에휴
82,82,순천 별빛축제 남자친구랑 순천에 겨울축제 부스에 후 사진 너무 많아 순천만 칠게 빵 너무 맛있어
83,83,
84,84,
85,85,며칠간 유달리 예민한 기분이 들더니 결국
86,86,밤새우며 일하는 와중에 틈틈이 했음에도 선방했다 한 달 주유비는 벌었네 깨알 자랑 왜 진작에 못했을까 어휴 역시 주식은 여윳돈
87,87,
88,88,지지지우야이불빨아서건조기에먼지까지싹털고볕에소독중인건데그위에턱하니앉아서창밖을내려다보며볕을쬐는건너구나세상세상정말냥이가상전일세너말귀다알아듣는거알아모른척하는것도다알아이자식모른척냥너다알잖아이불소독중인데너의명당자리가됐네폭신하고창밖풍경내려다보고대환장파티지우야내려오거라집사잘못이지에휴몰보냐집사볕쬐는냥이처음보냐벵갈집사벵갈냥이벵갈스타그램
89,89,얼마 안 남았다 얼마 안 남았다 대 후반 어휴
90,90,해버림 이제 내 몸도 익숙할 듯 그릭 데이에서 사 와서 남은 코코넛 청크까지 싹 비움
91,91,
92,92,그러나 괜찮냐 물어보는 데 더 힘들지 암만 그렇고말고 좋아하는 노래 플레이리스트
93,93,
94,94,
95,95,겨울인데보드타러가고프다보드코로나나빠요욤병에휴
96,96,얌전히 있음 세상 제일 천사 들어 휴
97,97,
98,98,이거내스타일아니네이게뭐꼬스타일모냥빠지네내스타일살아있네나돌아갈래에휴이것도짐인가흔들흔들휘청휘청불안불안재미없다안전운전방어운전부산출발오늘일스타그램일상일상스타그램소통티키타카오오티디데일리맛집좋아요좋아요반사
99,99,좋은 생각하고 좋은 걸 보고 좋은 걸 먹으면 좋은 일이 생겼으면 좋겠다
100,100,샤미 요리
101,101,늦은 아침식사 식사 챙기세요 여러분 덜 식사 챙기세요 과음 후 후회 강제휴무 카드 피칭하고 싶어요 어휴
102,102,청소도 열심히 하고 일 오픈하기를 손꼽아 기다렸는데 일주일 더 연장이라뇨
103,103,피스퍼즐하루종일온식구가매달려서낑낑거리며완성못할짓눈아프고허리아프고고객님제품주문택배포장으로하루마무리년마지막주이면서년새해시작주에휴기대도설렘도아쉬움도없이그저코로나없던일상으로돌아가고싶을뿐년엔분명좋은세상이올꺼야긍정의생각으로대전피부관리대전제인에스테틱탄방동탄방동피부관리둔산동둔산동피부관리
104,104,
105,105,살 일 뒤 살 실화냐
106,106,상되기 일전에 후 늙었다 심란하다 휴일 순삭 드라이브 이쁜 하늘 내가 원한 게 아니야 늙어가는 중 노을 사진
107,107,
108,108,일간 수술 입원 후 퇴원 출근 전 검사 결과 나오기 전까지 자택자가 격리 입원실이나 집이나 병원에서는 세 끼 밥 챙겨주기나 하지 검사 결과 음성 내 몸뚱이는 확진 자 아무런 운동도 못하고 돌아버리기 직전 일단 낼부터 출근 연간 출퇴근한 곳 그간 한 번에 준 자리 비운 적이 없었는데 어색할 듯 어휴 면도 나 허자
109,109,간이 해주길래 했더니 검사 불가 떠서 재검사 예정이고 변이 때문에 내일부터 외국인 입국 급지래고 회사는 내년부턴 주회 출근하래고 어휴 어쨌든 휴가 중
110,110,몸살앓는중밑에집이이사가서비어있다는소식에맘껏뛸수있는놀이로에너지빼기그래도멈춘시간에놀이터에나갔는데비와서그네몇번타다들어왔네그래도시육퇴
111,111,
112,112,
113,113,주부 휴일은 언제나 바쁨 애들에게 온전히 보낸 시간 오랜만에 스파게티 치킨 샐러드도 부부 치움 갈치구이 잠깐 한숨 돌리자 밴댕이에 휴에 이
114,114,혼나서삐진아니그러게내가보는앞에서싸삐져서쳐다도안보는구름멍스타그램보더콜리그램강아지그램일상에휴
115,115,오늘몽실이가병원에다녀왔어요항상뒷다리가이상하구뒷발을이상하게디뎌서혹시나하고왔더니역시나슬개골탈구슬개골탈구기에선천적인거라고진단을받아서수술을해야한다고하네요어찌해야하는지수술이정답인건지너무고민이되고마음이아프네요우리몽띠아프지마비숑미니비숑슬개골탈구슬개골탈구기에휴
116,116,어제의 수정이 나가 뒤 저의 휴 숙취
117,117,
118,118,
119,119,
120,120,보고싶다내사랑코로나땜에큰일이다더심해지고큰일이네큰일이야이제단계되면어떻하냐어휴제발사람들좀살자하진짜지긋지긋큰일이다휴보고싶은내사랑럽스타그램알콩달콩매일행복하다망할코로나싫다단계격상되면큰일이네더심해지네어쩌지제발사람들좀살자지긋지긋열받아에휴한숨만나오네휴
121,121,
122,122,슬기로운 집에 콕 생활 체스하고 넷플릭스 스위트홈 보고 밥 먹고 살찌고 내 관대 관자 버터구이 차돌박이니 거 항정살 내 거 기름 장니 꺼 쌈장 이렇게도 안 맞으니 원에 후 내가 만든 컵 종지 국그릇 접시들 예뻐라 커피는 스타벅스 바닐라크림 콜드브루
123,123,
124,124,사망오래쓰긴햇다돈나가는소리에휴슬프다알바꾼지주일됏는데테가또부러졋네
125,125,
126,126,
127,127,
128,128,
129,129,
130,130,아기태양이진혁에휴카트라이더짱구도운전하고다니는데내가운전을못하고있네
131,131,
132,132,
133,133,유기견후원팔찌유기견후원팔찌유기견후원유기견후원팔찌팔찌선물받음크리스마스선물인가고마워버건디비숑푸들예뽀라발목아님팔목임제발버리지마세요끝까지책임지세요에휴
134,134,
135,135,
136,136,
137,137,올해는너무나힘든시기를겪었지만일을시작하고주변에좋은분들을만날수있음에참으로감사함을느끼는한해였다나술먹었다고출근해서꿀물챙겨주시는분이계신가하면밥안먹고술마실까봐매번챙겨주는남친도생겼고퇴근하고나서한잔해야지요하다가정말마음통하고고마운친구같은동료도생겼고중학교이후로각자바쁘게살다가할머니장례식때다시연이닿아그때보다더돈독한사이가된친구도있고뭐이거말고도감사한게한두가지여야지년동안공부만하다가다시사회적으로발돋움을하는나에게많은것들이지나갔음울할매가떠나가면서나한테많은선물들을주고가셨네마무리집콕이라도행복한연말감사한한해이쁘게대후반을맞이할준비아직그래도살애기임에휴앞으로의년기대됌
138,138,
139,139,
140,140,아 새해부터는 연애 좀 해야겠다 일단 상반기만 좀 지나고 잠시만요 분기 분기만 지나고 분기도 지나고 내후년이네에 휴 몰라 귀찮다 코로나나 끝나라 나가기도 힘든데 무슨
141,141,
142,142,아준이 네 머리띠며 가랜드며 준비했는데 찍고 나서 생각나버림 아주 엉망진창 파티
143,143,메리크리스마스매년시끄럽게보냈던크리스마슨데코로나로넘조용하게보내고있음에휴굴철이당가족과함께하루종일굴까먹기
144,144,신규확진명이런데도해맞이하려고는매진이라지이건아니잖아에휴
145,145,나도부터는 의학의 힘 빌려야지 해보고 싶다
146,146,크리스마스 병원 지속되는 미 열 다시 병원으로 미열 좀 잡히길 성탄절 병원에 후 소아 응급실 인하대병원 주사 맞기 싫은 세 명이서 달라붙음
147,147,
148,148,
149,149,
