,id,senten
100,100,하우리 애들은 셋 다 하나같이 잠가지고 속 썩이네 정말 낮에도 밤에도 안 잔다 안장
101,101,
102,102,
103,103,
104,104,
105,105,어제 컨디션이 너무 안 좋았었지
106,106,
107,107,
108,108,
109,109,
110,110,쉬운 게 하나도 없는 매장 오픈 바쁜 주말이 지나고 또르르 물이 샌다 다시 바닥공사 정수기 너 때문인 거냐 예쁜 거울보고 열 식히는 중
111,111,
112,112,
113,113,하여 제 맛있게 먹고 배탈 오늘은 커피 한 잔이다고 어제 첫 끼는 대충 때우고 저녁은 오랜만에 소고기 맛있게 먹었는데 갑자기 많이 먹어서 그런가 하 몸뚱어리 왜 이러냐
114,114,
115,115,유치원생도 아닌데 뭐 이리 그리고 색칠하는 게 많냐고요
116,116,
117,117,
118,118,
119,119,이유식이 먹기 싫은 너 눈물이 맺혀있고 재채기로 밥을 뿜어내고
120,120,
121,121,네 이제 시댁에 차 안 끌고 가요 차라리 방전되고 말지 다시 생각나 그날의 악몽이 나는 우울한데 좋다고 부어라 마셔라 하던 신랑이
122,122,엄만 나팔꽃 같아 왜 나한테 화날 때 소리가 크고 예쁘잖아아 그런 의미로 아들 엄마 이제 소리 잘 안지를 게 예쁘잖아만 나올 수 있게
123,123,잡히면 가만히 안 둔다 대체 왜 너만 무는 걸까 차라리 내가 꿀 바르고 자서 물리면 좋겠어
124,124,화가 납니다 우리 집 큰아들 소행입니다 지금은 펜도 없고 액정도 깨지고 난리 났네요 올해 못 버틸 것 같아요
125,125,
126,126,
127,127,
128,128,
129,129,
130,130,
131,131,
132,132,어딜 가나던 보다 귀한 마스크 마스크 놓고 온 적이 많이 또 사고 또 사고던 있어도 마스크 안 쓰면 인간 취급 못 받은 집에 오면 순위로 마스크부터 세탁 저놈의 마스크 언제쯤 안 쓸까 너처럼 호흡이 불안정하는 난 마스크가 독이다 마스크 던져버릴 날 언제쯤일까요 마스크 안 쓰는 날 오면 쟁여놓고 있던 마스크 태워버릴 꼬 야 이 씨 오늘도 난 고양이 한 마리 세탁했다 온 집사님 너무 편하게 사용 중입니다 코 부분이 짱짱하니 좋아요 어딜 가나 집사님 고양이 마스크가 인기입니다 집사님들 소곤소곤 꼭 구매해보아요 좋아요
133,133,
134,134,세상에 어째 이런 일이 잠 못 자는 밤
135,135,코로나는 끝나지 않았는데 마스크 안 쓰는 사람들이 왜 이렇게 많은 걸까 무서워서 커피도 못 마시겠네
136,136,
137,137,오늘 햇살이 좋아서 밖에 잠깐 내놨는데 두 시간 사이에 화분 네 개 고스란히 도둑맞음
138,138,식자재 관리 잘합시다 먹다가 봉변당한 으악 짜증 나가게 이름은 말하지 않겠어진 심어 늘 탕수육이 먹고 싶은 날이었다
139,139,
140,140,
141,141,
142,142,얼집에서모기한테여기저기뜯겨옴하모기새끼개빡딥빡
143,143,학습 터가 무슨 의미가 있나 저번 주연상이랑 똑같은 영상이 올라와서 선생님께 문의드렸더니 잘못 올리신 거라고 문제만 풀면 된다고 말이야 방귀야 학습 털만으로는 교과서 공부하는 게 충분하다고 생각하지 않음 맛보기식이고 교과서 칸 채우기 같음 코로나로 인해 선생님들도 어쩔 수 없으시겠지만 부모로서 사교육을 안 시킬 수가 없네 정부 문제인가 선생님 문제인가
144,144,이 뉴스 보셨나요 사랑 제일 교회 교인이 대면 예배 비판한 목자를 망치로 때렸대요 하나님을 믿는다는 교회가 이래도 되나요
145,145,들어갈 땐 뽀송뽀송 나올 땐 땀범벅 오늘 하루 잘 놀았다 보람된 하루다
146,146,드디어 사망하심 오티까지 시간 일하고 집에 오너 날 반기고 있는 너 하주나 너 진짜 왜 그래 왜왜 혼날까 집을 말끔히 청소해 놓음
147,147,
148,148,하민이돌사진촬영일촬영땐울기만했는데일만에으린이가되었나봄너무너무하이텐션이라진정시키느라애먹음피아노를열정적으로치는울아들할부지피아노매장가서피아노좀달라그르까나날이음마으빠단어들을구사하기시작했고까까를알아듣는울사랑둥이이쁜짓이늘어나는동시에과격함도늘어난듯
149,149,
150,150,
151,151,지난금욜야밤부산투어코로나땀시롱밥먹고차마시고광안리해수욕장차에서만즐기기마스크로화장을닦아주시니주위에서수정하라난리난리메이크업이뭔가여촵촵수월경화
152,152,
153,153,
154,154,짜증이 계속되는 일들 하 힘드네 이 상황을 어찌할꼬 버럭 화를 냈다가 차분히 얘기했다가 하 그래도 안 되네 터질 것만 같다
155,155,
156,156,
157,157,도담이도 월요일은 너무 싫다 멍
158,158,
159,159,
160,160,
161,161,
162,162,
163,163,
164,164,
165,165,화나는 오늘 아침 나도 놀러 다닐 줄 아는데 나도 커피숍 갈 줄 아는데 나도 곱창 거 업나 좋아하는데 짜증 오만 오천 오백 개
166,166,
167,167,심기불편매우화남앨범속여행하기바다가고시픔
168,168,
169,169,아이고울딸아폰중독이가그리야단을쳐도자면서폰을잡고자노폰잠궈못하는데폰을잡고자면우짜노휴
170,170,
171,171,
172,172,친구들 따라다니 기아 요즘 유춘이 장난 아님 꼬락서니 대마왕
173,173,안방에서파닥소리가나서들어갔더닠어떻게얼굴만걸렸닠
174,174,가족이니 착한 밀크가 참는다
175,175,운동도 못하는데 밥이라도 잘 먹어야지
176,176,집합 금지명령으로 인해 슈에뜨 리즈 발레도 휴원하게 되었습니다
177,177,
178,178,화가 난다 덕분에 또 강제휴가
179,179,항상 여유롭게 내가 하고 싶은 일들을 하면서 즐겁게 살아왔다는 것을 느끼는 요즘
180,180,나가고 싶은 지후 불쌍한 내 새끼 지금은 코로나 무서워서 못 나가지 후야
181,181,민 결이 교정 일
182,182,
183,183,배고프네 태풍 때문에 바비 때문에 실외기실 못 열어 더워 더 오 젠장
184,184,태어나자마자 시작된 코로나 잘 먹고 누구보다 우월하게 잘 크던 아들 어른들의 생각 짧은 잦은 입맞춤으로 구내염 걸린 처음으로 아픈 내 아들 엄만 휴회가 난다
185,185,
186,186,
187,187,
188,188,화가 많은 화요일 화요일엔 역시 화가 많아야 할 많아 않는 치 좀 챙겨
189,189,
190,190,
191,191,
192,192,날이 더워 잠깐 카페로 피신이라도 가고 싶지만 꾹 참고 홈 카페 오픈 올여름 탄산수 제조기 첫 개시 지난주에 만들어둔 자두 첨으로 자두 에이드와 난 아이스 라테 대다수의 노력이 일부 이기적인 사람들의 혹은 일부 집단의 잘못된 행동으로 인해 헛된 수고가 되지 않기를
193,193,
194,194,코로나 이후의 여행에 대한 글을 써볼까 고민 중 관광업 비중이 큰 나라들 경제적으로 어려 운에게 제작해주면 어떨까 하는 고민 상상을 해봅니다 소설과 현실 사이 오늘의 끄적끄적
195,195,머리 풀었을 때랑 묶었을 때 이렇게 다르나 어떤 모습이어도 내 눈엔 다 이쁨 마지막 짤은 사고 치기 전 엄마 눈치 슬쩍 보기 날은 이렇게나 좋은데 집구석에만 박혀있으려니 죽겠네 한참 이것저것 구경하고 만져보고 탐색할 시기인데 코로나 년 때 매 집구석이라니 마음 아파
196,196,
197,197,
198,198,지난주는할머니댁에이번주는외갓집코로나이섀키
199,199,
200,200,
201,201,즐거운 주말에 이게 무슨 일코로나 진짜 주간 또 집에서 어떻게 놀아줘야 할지 하루에 하나씩 장난감은 사망하는 중이고 사도 사도 없어지는 장난감 울고 싶다
202,202,
203,203,
204,204,
205,205,
206,206,
207,207,또 모든 것이 올 스톱 아이들은 학교 유치원 학원에서 보내준 영상들 보느라 아침 내내 핸드폰만 바라보고 있고 잠시라도 푸른색을 보라고 베란다에 앉혀 놓음 너무 심심해라 해서 집 앞 문구점에 얼른 가서 며칠 놀 거리라도 사 오려고 했더니 문구점도 며칠째 문 닫고 거리에 아무도 없는 어마 무시한 이 상황
208,208,
209,209,
